files,chunks,candidates,clones,statusUpdates,timestamp
109000,18211863,0,24961,7,49472,
109000,18211863,0,24961,7,49481,
109000,18211863,0,24961,7,49490,
109000,18211863,0,24961,7,49499,
109000,18211863,0,24961,7,49508,
109000,18211863,0,24961,7,49517,
109000,18211863,0,24961,7,49526,
109000,18211863,0,24961,7,49535,
109000,18211863,0,24961,7,49544,
109000,18211863,0,24961,7,49553,
109000,18211863,0,24961,7,49562,
109000,18211863,0,24961,7,49571,
109000,18211863,0,24961,7,49580,
109000,18211863,0,24961,7,49589,
109000,18211863,0,24961,7,49598,
109000,18211863,0,24961,7,49606,
109000,18211863,0,24961,7,49615,
109000,18211863,0,24961,7,49624,
109000,18211863,0,24961,7,49633,
109000,18211863,0,24961,7,49642,
109000,18211863,0,24961,7,49651,
109000,18211863,0,24961,7,49660,
109000,18211863,0,24961,7,49669,
109000,18211863,0,24961,7,49678,
109000,18211863,0,24961,7,49687,
109000,18211863,0,24961,7,49696,
109000,18211863,0,24961,7,49705,
109000,18211863,0,24961,7,49714,
109000,18211863,0,24961,7,49722,
109000,18211863,0,24961,7,49731,
109000,18211863,0,24961,7,49740,
109000,18211863,0,24961,7,49749,
109000,18211863,0,24961,7,49758,
109000,18211863,0,24961,7,49767,
109000,18211863,0,24961,7,49775,
109000,18211863,0,24961,7,49784,
109000,18211863,0,24961,7,49793,
109000,18211863,0,24961,7,49802,
109000,18211863,0,24961,7,49811,
109000,18211863,0,24961,7,49820,
109000,18211863,0,24961,7,49829,
109000,18211863,0,24961,7,49838,
109000,18211863,0,24961,7,49847,
109000,18211863,0,24961,7,49856,
109000,18211863,0,24961,7,49865,
109000,18211863,0,24961,7,49874,
109000,18211863,0,24961,7,49883,
109000,18211863,0,24961,7,49892,
109000,18211863,0,24961,7,49901,
109000,18211863,0,24961,7,49910,
109000,18211863,0,24961,7,49919,
109000,18211863,0,24961,7,49928,
109000,18211863,0,24961,7,49937,
109000,18211863,0,24961,7,49946,
109000,18211863,0,24961,7,49955,
109000,18211863,0,24961,7,49964,
109000,18211863,0,24961,7,49973,
109000,18211863,0,24961,7,49982,
109000,18211863,0,24961,7,49991,
109000,18211863,0,24961,7,50000,
109000,18211863,0,24961,7,50009,
109000,18211863,0,24961,7,50018,
109000,18211863,0,24961,7,50027,
109000,18211863,0,24961,7,50036,
109000,18211863,0,24961,7,50045,
109000,18211863,0,24961,7,50054,
109000,18211863,0,24961,7,50063,
109000,18211863,0,24961,7,50072,
109000,18211863,0,24961,7,50080,
109000,18211863,0,24961,7,50089,
109000,18211863,0,24961,7,50098,
109000,18211863,0,24961,7,50107,
109000,18211863,0,24961,7,50116,
109000,18211863,0,24961,7,50125,
109000,18211863,0,24961,7,50135,
109000,18211863,0,24961,7,50144,
109000,18211863,0,24961,7,50152,
109000,18211863,0,24961,7,50161,
109000,18211863,0,24961,7,50170,
109000,18211863,0,24961,7,50179,
109000,18211863,0,24961,7,50188,
109000,18211863,0,24961,7,50197,
109000,18211863,0,24961,7,50206,
109000,18211863,0,24961,7,50215,
109000,18211863,0,24961,7,50224,
109000,18211863,0,24961,7,50233,
109000,18211863,0,24961,7,50242,
109000,18211863,0,24961,7,50251,
109000,18211863,0,24961,7,50260,
109000,18211863,0,24961,7,50268,
109000,18211863,0,24961,7,50277,
109000,18211863,0,24961,7,50286,
109000,18211863,0,24961,7,50295,
109000,18211863,0,24961,7,50304,
109000,18211863,0,24961,7,50313,
109000,18211863,0,24961,7,50322,
109000,18211863,0,24961,7,50331,
109000,18211863,0,24961,7,50340,
109000,18211863,0,24961,7,50349,
109000,18211863,0,24961,7,50358,
109000,18211863,0,24961,7,50366,
109000,18211863,0,24961,7,50376,
109000,18211863,0,24961,7,50384,
109000,18211863,0,24961,7,50393,
109000,18211863,0,24961,7,50402,
109000,18211863,0,24961,7,50411,
109000,18211863,0,24961,7,50420,
109000,18211863,0,24961,7,50429,
109000,18211863,0,24961,7,50438,
109000,18211863,0,24961,7,50447,
109000,18211863,0,24961,7,50456,
109000,18211863,0,24961,7,50465,
109000,18211863,0,24961,7,50474,
109000,18211863,0,24961,7,50483,
109000,18211863,0,24961,7,50492,
109000,18211863,0,24961,7,50500,
109000,18211863,0,24961,7,50509,
109000,18211863,0,24961,7,50518,
109000,18211863,0,24961,7,50527,
109000,18211863,0,24961,7,50536,
109000,18211863,0,24961,7,50545,
109000,18211863,0,24961,7,50554,
109000,18211863,0,24961,7,50563,
109000,18211863,0,24961,7,50572,
109000,18211863,0,24961,7,50581,
109000,18211863,0,24961,7,50590,
109000,18211863,0,24961,7,50599,
109000,18211863,0,24961,7,50607,
109000,18211863,0,24961,7,50616,
109000,18211863,0,24961,7,50625,
109000,18211863,0,24961,7,50634,
109000,18211863,0,24961,7,50643,
109000,18211863,0,24961,7,50652,
109000,18211863,0,24961,7,50661,
109000,18211863,0,24961,7,50670,
109000,18211863,0,24961,7,50679,
109000,18211863,0,24961,7,50688,
109000,18211863,0,24961,7,50697,
109000,18211863,0,24961,7,50705,
109000,18211863,0,24961,7,50714,
109000,18211863,0,24961,7,50723,
109000,18211863,0,24961,7,50732,
109000,18211863,0,24961,7,50741,
109000,18211863,0,24961,7,50750,
109000,18211863,0,24961,7,50759,
109000,18211863,0,24961,7,50768,
109000,18211863,0,24961,7,50777,
109000,18211863,0,24961,7,50785,
109000,18211863,0,24961,7,50795,
109000,18211863,0,24961,7,50803,
109000,18211863,0,24961,7,50812,
109000,18211863,0,24961,7,50821,
109000,18211863,0,24961,7,50830,
109000,18211863,0,24961,7,50839,
109000,18211863,0,24961,7,50848,
109000,18211863,0,24961,7,50857,
109000,18211863,0,24961,7,50866,
109000,18211863,0,24961,7,50875,
109000,18211863,0,24961,7,50884,
109000,18211863,0,24961,7,50893,
109000,18211863,0,24961,7,50901,
109000,18211863,0,24961,7,50910,
109000,18211863,0,24961,7,50919,
109000,18211863,0,24961,7,50928,
109000,18211863,0,24961,7,50937,
109000,18211863,0,24961,7,50946,
109000,18211863,0,24961,7,50955,
109000,18211863,0,24961,7,50964,
109000,18211863,0,24961,7,50972,
109000,18211863,0,24961,7,50981,
109000,18211863,0,24961,7,50990,
109000,18211863,0,24961,7,50999,
109000,18211863,0,24961,7,51008,
109000,18211863,0,24961,7,51017,
109000,18211863,0,24961,7,51026,
109000,18211863,0,24961,7,51035,
109000,18211863,0,24961,7,51044,
109000,18211863,0,24961,7,51053,
109000,18211863,0,24961,7,51062,
109000,18211863,0,24961,7,51071,
109000,18211863,0,24961,7,51080,
109000,18211863,0,24961,7,51089,
109000,18211863,0,24961,7,51098,
109000,18211863,0,24961,7,51107,
109000,18211863,0,24961,7,51116,
109000,18211863,0,24961,7,51125,
109000,18211863,0,24961,7,51134,
109000,18211863,0,24961,7,51143,
109000,18211863,0,24961,7,51152,
109000,18211863,0,24961,7,51161,
109000,18211863,0,24961,7,51170,
109000,18211863,0,24961,7,51178,
109000,18211863,0,24961,7,51187,
109000,18211863,0,24961,7,51196,
109000,18211863,0,24961,7,51205,
109000,18211863,0,24961,7,51214,
109000,18211863,0,24961,7,51223,
109000,18211863,0,24961,7,51232,
109000,18211863,0,24961,7,51241,
109000,18211863,0,24961,7,51250,
109000,18211863,0,24961,7,51259,
109000,18211863,0,24961,7,51268,
109000,18211863,0,24961,7,51277,
109000,18211863,0,24961,7,51286,
109000,18211863,0,24961,7,51294,
109000,18211863,0,24961,7,51303,
109000,18211863,0,24961,7,51312,
109000,18211863,0,24961,7,51321,
109000,18211863,0,24961,7,51330,
109000,18211863,0,24961,7,51340,
109000,18211863,0,24961,7,51348,
109000,18211863,0,24961,7,51357,
109000,18211863,0,24961,7,51366,
109000,18211863,0,24961,7,51375,
109000,18211863,0,24961,7,51384,
109000,18211863,0,24961,7,51393,
109000,18211863,0,24961,7,51402,
109000,18211863,0,24961,7,51411,
109000,18211863,0,24961,7,51420,
109000,18211863,0,24961,7,51428,
109000,18211863,0,24961,7,51437,
109000,18211863,0,24961,7,51446,
109000,18211863,0,24961,7,51455,
109000,18211863,0,24961,7,51464,
109000,18211863,0,24961,7,51473,
109000,18211863,0,24961,7,51482,
109000,18211863,0,24961,7,51491,
109000,18211863,0,24961,7,51499,
109000,18211863,0,24961,7,51508,
109000,18211863,0,24961,7,51517,
109000,18211863,0,24961,7,51526,
109000,18211863,0,24961,7,51535,
109000,18211863,0,24961,7,51544,
109000,18211863,0,24961,7,51553,
109000,18211863,0,24961,7,51562,
109000,18211863,0,24961,7,51571,
109000,18211863,0,24961,7,51580,
109000,18211863,0,24961,7,51589,
109000,18211863,0,24961,7,51597,
109000,18211863,0,24961,7,51606,
109000,18211863,0,24961,7,51615,
109000,18211863,0,24961,7,51624,
109000,18211863,0,24961,7,51633,
109000,18211863,0,24961,7,51642,
109000,18211863,0,24961,7,51651,
109000,18211863,0,24961,7,51660,
109000,18211863,0,24961,7,51669,
109000,18211863,0,24961,7,51678,
109000,18211863,0,24961,7,51687,
109000,18211863,0,24961,7,51695,
109000,18211863,0,24961,7,51704,
109000,18211863,0,24961,7,51713,
109000,18211863,0,24961,7,51722,
109000,18211863,0,24961,7,51731,
109000,18211863,0,24961,7,51740,
109000,18211863,0,24961,7,51749,
109000,18211863,0,24961,7,51758,
109000,18211863,0,24961,7,51767,
109000,18211863,0,24961,7,51776,
109000,18211863,0,24961,7,51785,
109000,18211863,0,24961,7,51794,
109000,18211863,0,24961,7,51803,
109000,18211863,0,24961,7,51811,
109000,18211863,0,24961,7,51820,
109000,18211863,0,24961,7,51829,
109000,18211863,0,24961,7,51838,
109000,18211863,0,24961,7,51847,
109000,18211863,0,24961,7,51856,
109000,18211863,0,24961,7,51865,
109000,18211863,0,24961,7,51874,
109000,18211863,0,24961,7,51883,
109000,18211863,0,24961,7,51892,
109000,18211863,0,24961,7,51901,
109000,18211863,0,24961,7,51909,
109000,18211863,0,24961,7,51918,
109000,18211863,0,24961,7,51927,
109000,18211863,0,24961,7,51936,
109000,18211863,0,24961,7,51945,
109000,18211863,0,24961,7,51954,
109000,18211863,0,24961,7,51963,
109000,18211863,0,24961,7,51972,
109000,18211863,0,24961,7,51981,
109000,18211863,0,24961,7,51990,
109000,18211863,0,24961,7,51999,
109000,18211863,0,24961,7,52008,
109000,18211863,0,24961,7,52017,
109000,18211863,0,24961,7,52026,
109000,18211863,0,24961,7,52035,
109000,18211863,0,24961,7,52043,
109000,18211863,0,24961,7,52052,
109000,18211863,0,24961,7,52061,
109000,18211863,0,24961,7,52070,
109000,18211863,0,24961,7,52079,
109000,18211863,0,24961,7,52088,
109000,18211863,0,24961,7,52097,
109000,18211863,0,24961,7,52106,
109000,18211863,0,24961,7,52114,
109000,18211863,0,24961,7,52123,
109000,18211863,0,24961,7,52132,
109000,18211863,0,24961,7,52141,
109000,18211863,0,24961,7,52150,
109000,18211863,0,24961,7,52159,
109000,18211863,0,24961,7,52168,
109000,18211863,0,24961,7,52176,
109000,18211863,0,24961,7,52185,
109000,18211863,0,24961,7,52194,
109000,18211863,0,24961,7,52203,
109000,18211863,0,24961,7,52212,
109000,18211863,0,24961,7,52221,
109000,18211863,0,24961,7,52230,
109000,18211863,0,24961,7,52239,
109000,18211863,0,24961,7,52247,
109000,18211863,0,24961,7,52256,
109000,18211863,0,24961,7,52265,
109000,18211863,0,24961,7,52274,
109000,18211863,0,24961,7,52283,
109000,18211863,0,24961,7,52292,
109000,18211863,0,24961,7,52301,
109000,18211863,0,24961,7,52310,
109000,18211863,0,24961,7,52318,
109000,18211863,0,24961,7,52327,
109000,18211863,0,24961,7,52336,
109000,18211863,0,24961,7,52345,
109000,18211863,0,24961,7,52354,
109000,18211863,0,24961,7,52363,
109000,18211863,0,24961,7,52372,
109000,18211863,0,24961,7,52381,
109000,18211863,0,24961,7,52389,
109000,18211863,0,24961,7,52398,
109000,18211863,0,24961,7,52407,
109000,18211863,0,24961,7,52416,
109000,18211863,0,24961,7,52425,
109000,18211863,0,24961,7,52434,
109000,18211863,0,24961,7,52443,
109000,18211863,0,24961,7,52452,
109000,18211863,0,24961,7,52461,
109000,18211863,0,24961,7,52469,
109000,18211863,0,24961,7,52478,
109000,18211863,0,24961,7,52487,
109000,18211863,0,24961,7,52496,
109000,18211863,0,24961,7,52505,
109000,18211863,0,24961,7,52514,
109000,18211863,0,24961,7,52523,
109000,18211863,0,24961,7,52531,
109000,18211863,0,24961,7,52540,
109000,18211863,0,24961,7,52549,
109000,18211863,0,24961,7,52558,
109000,18211863,0,24961,7,52567,
109000,18211863,0,24961,7,52575,
109000,18211863,0,24961,7,52584,
109000,18211863,0,24961,7,52593,
109000,18211863,0,24961,7,52602,
109000,18211863,0,24961,7,52611,
109000,18211863,0,24961,7,52620,
109000,18211863,0,24961,7,52629,
109000,18211863,0,24961,7,52638,
109000,18211863,0,24961,7,52647,
109000,18211863,0,24961,7,52655,
109000,18211863,0,24961,7,52664,
109000,18211863,0,24961,7,52673,
109000,18211863,0,24961,7,52682,
109000,18211863,0,24961,7,52691,
109000,18211863,0,24961,7,52700,
109000,18211863,0,24961,7,52709,
109000,18211863,0,24961,7,52718,
109000,18211863,0,24961,7,52726,
109000,18211863,0,24961,7,52735,
109000,18211863,0,24961,7,52744,
109000,18211863,0,24961,7,52753,
109000,18211863,0,24961,7,52762,
109000,18211863,0,24961,7,52771,
109000,18211863,0,24961,7,52780,
109000,18211863,0,24961,7,52788,
109000,18211863,0,24961,7,52797,
109000,18211863,0,24961,7,52806,
109000,18211863,0,24961,7,52815,
109000,18211863,0,24961,7,52824,
109000,18211863,0,24961,7,52833,
109000,18211863,0,24961,7,52842,
109000,18211863,0,24961,7,52851,
109000,18211863,0,24961,7,52859,
109000,18211863,0,24961,7,52868,
109000,18211863,0,24961,7,52877,
109000,18211863,0,24961,7,52886,
109000,18211863,0,24961,7,52895,
109000,18211863,0,24961,7,52904,
109000,18211863,0,24961,7,52913,
109000,18211863,0,24961,7,52921,
109000,18211863,0,24961,7,52930,
109000,18211863,0,24961,7,52939,
109000,18211863,0,24961,7,52948,
109000,18211863,0,24961,7,52957,
109000,18211863,0,24961,7,52966,
109000,18211863,0,24961,7,52975,
109000,18211863,0,24961,7,52983,
109000,18211863,0,24961,7,52992,
109000,18211863,0,24961,7,53001,
109000,18211863,0,24961,7,53010,
109000,18211863,0,24961,7,53019,
109000,18211863,0,24961,7,53028,
109000,18211863,0,24961,7,53037,
109000,18211863,0,24961,7,53046,
109000,18211863,0,24961,7,53055,
109000,18211863,0,24961,7,53064,
109000,18211863,0,24961,7,53073,
109000,18211863,0,24961,7,53082,
109000,18211863,0,24961,7,53091,
109000,18211863,0,24961,7,53100,
109000,18211863,0,24961,7,53109,
109000,18211863,0,24961,7,53117,
109000,18211863,0,24961,7,53126,
109000,18211863,0,24961,7,53135,
109000,18211863,0,24961,7,53144,
109000,18211863,0,24961,7,53153,
109000,18211863,0,24961,7,53162,
109000,18211863,0,24961,7,53171,
109000,18211863,0,24961,7,53180,
109000,18211863,0,24961,7,53189,
109000,18211863,0,24961,7,53198,
109000,18211863,0,24961,7,53207,
109000,18211863,0,24961,7,53216,
109000,18211863,0,24961,7,53224,
109000,18211863,0,24961,7,53234,
109000,18211863,0,24961,7,53242,
109000,18211863,0,24961,7,53251,
109000,18211863,0,24961,7,53260,
109000,18211863,0,24961,7,53269,
109000,18211863,0,24961,7,53278,
109000,18211863,0,24961,7,53286,
109000,18211863,0,24961,7,53295,
109000,18211863,0,24961,7,53304,
109000,18211863,0,24961,7,53313,
109000,18211863,0,24961,7,53322,
109000,18211863,0,24961,7,53331,
109000,18211863,0,24961,7,53340,
109000,18211863,0,24961,7,53348,
109000,18211863,0,24961,7,53357,
109000,18211863,0,24961,7,53366,
109000,18211863,0,24961,7,53375,
109000,18211863,0,24961,7,53384,
109000,18211863,0,24961,7,53392,
109000,18211863,0,24961,7,53401,
109000,18211863,0,24961,7,53410,
109000,18211863,0,24961,7,53419,
109000,18211863,0,24961,7,53428,
109000,18211863,0,24961,7,53437,
109000,18211863,0,24961,7,53446,
109000,18211863,0,24961,7,53454,
109000,18211863,0,24961,7,53463,
109000,18211863,0,24961,7,53472,
109000,18211863,0,24961,7,53481,
109000,18211863,0,24961,7,53490,
109000,18211863,0,24961,7,53499,
109000,18211863,0,24961,7,53508,
109000,18211863,0,24961,7,53517,
109000,18211863,0,24961,7,53525,
109000,18211863,0,24961,7,53534,
109000,18211863,0,24961,7,53543,
109000,18211863,0,24961,7,53552,
109000,18211863,0,24961,7,53561,
109000,18211863,0,24961,7,53570,
109000,18211863,0,24961,7,53579,
109000,18211863,0,24961,7,53588,
109000,18211863,0,24961,7,53596,
109000,18211863,0,24961,7,53605,
109000,18211863,0,24961,7,53614,
109000,18211863,0,24961,7,53623,
109000,18211863,0,24961,7,53632,
109000,18211863,0,24961,7,53641,
109000,18211863,0,24961,7,53650,
109000,18211863,0,24961,7,53659,
109000,18211863,0,24961,7,53667,
109000,18211863,0,24961,7,53676,
109000,18211863,0,24961,7,53685,
109000,18211863,0,24961,7,53694,
109000,18211863,0,24961,7,53703,
109000,18211863,0,24961,7,53712,
109000,18211863,0,24961,7,53721,
109000,18211863,0,24961,7,53730,
109000,18211863,0,24961,7,53739,
109000,18211863,0,24961,7,53748,
109000,18211863,0,24961,7,53757,
109000,18211863,0,24961,7,53766,
109000,18211863,0,24961,7,53775,
109000,18211863,0,24961,7,53784,
109000,18211863,0,24961,7,53792,
109000,18211863,0,24961,7,53801,
109000,18211863,0,24961,7,53810,
109000,18211863,0,24961,7,53819,
109000,18211863,0,24961,7,53828,
109000,18211863,0,24961,7,53837,
109000,18211863,0,24961,7,53846,
109000,18211863,0,24961,7,53855,
109000,18211863,0,24961,7,53864,
109000,18211863,0,24961,7,53872,
109000,18211863,0,24961,7,53881,
109000,18211863,0,24961,7,53890,
109000,18211863,0,24961,7,53899,
109000,18211863,0,24961,7,53908,
109000,18211863,0,24961,7,53917,
109000,18211863,0,24961,7,53926,
109000,18211863,0,24961,7,53934,
109000,18211863,0,24961,7,53943,
109000,18211863,0,24961,7,53952,
109000,18211863,0,24961,7,53961,
109000,18211863,0,24961,7,53970,
109000,18211863,0,24961,7,53979,
109000,18211863,0,24961,7,53988,
109000,18211863,0,24961,7,53997,
109000,18211863,0,24961,7,54006,
109000,18211863,0,24961,7,54015,
109000,18211863,0,24961,7,54024,
109000,18211863,0,24961,7,54033,
109000,18211863,0,24961,7,54042,
109000,18211863,0,24961,7,54050,
109000,18211863,0,24961,7,54060,
109000,18211863,0,24961,7,54068,
109000,18211863,0,24961,7,54077,
109000,18211863,0,24961,7,54086,
109000,18211863,0,24961,7,54095,
109000,18211863,0,24961,7,54104,
109000,18211863,0,24961,7,54113,
109000,18211863,0,24961,7,54122,
109000,18211863,0,24961,7,54131,
109000,18211863,0,24961,7,54140,
109000,18211863,0,24961,7,54149,
109000,18211863,0,24961,7,54158,
109000,18211863,0,24961,7,54167,
109000,18211863,0,24961,7,54176,
109000,18211863,0,24961,7,54185,
109000,18211863,0,24961,7,54194,
109000,18211863,0,24961,7,54202,
109000,18211863,0,24961,7,54211,
109000,18211863,0,24961,7,54220,
109000,18211863,0,24961,7,54229,
109000,18211863,0,24961,7,54238,
109000,18211863,0,24961,7,54247,
109000,18211863,0,24961,7,54256,
109000,18211863,0,24961,7,54265,
109000,18211863,0,24961,7,54274,
109000,18211863,0,24961,7,54283,
109000,18211863,0,24961,7,54292,
109000,18211863,0,24961,7,54301,
109000,18211863,0,24961,7,54309,
109000,18211863,0,24961,7,54318,
109000,18211863,0,24961,7,54327,
109000,18211863,0,24961,7,54336,
109000,18211863,0,24961,7,54345,
109000,18211863,0,24961,7,54354,
109000,18211863,0,24961,7,54363,
109000,18211863,0,24961,7,54372,
109000,18211863,0,24961,7,54380,
109000,18211863,0,24961,7,54389,
109000,18211863,0,24961,7,54398,
109000,18211863,0,24961,7,54407,
109000,18211863,0,24961,7,54416,
109000,18211863,0,24961,7,54425,
109000,18211863,0,24961,7,54434,
109000,18211863,0,24961,7,54443,
109000,18211863,0,24961,7,54452,
109000,18211863,0,24961,7,54461,
109000,18211863,0,24961,7,54470,
109000,18211863,0,24961,7,54479,
109000,18211863,0,24961,7,54487,
109000,18211863,0,24961,7,54496,
109000,18211863,0,24961,7,54505,
109000,18211863,0,24961,7,54514,
109000,18211863,0,24961,7,54523,
109000,18211863,0,24961,7,54532,
109000,18211863,0,24961,7,54541,
109000,18211863,0,24961,7,54550,
109000,18211863,0,24961,7,54559,
109000,18211863,0,24961,7,54568,
109000,18211863,0,24961,7,54577,
109000,18211863,0,24961,7,54585,
109000,18211863,0,24961,7,54594,
109000,18211863,0,24961,7,54603,
109000,18211863,0,24961,7,54612,
109000,18211863,0,24961,7,54621,
109000,18211863,0,24961,7,54630,
109000,18211863,0,24961,7,54639,
109000,18211863,0,24961,7,54647,
109000,18211863,0,24961,7,54656,
109000,18211863,0,24961,7,54665,
109000,18211863,0,24961,7,54674,
109000,18211863,0,24961,7,54683,
109000,18211863,0,24961,7,54692,
109000,18211863,0,24961,7,54701,
109000,18211863,0,24961,7,54709,
109000,18211863,0,24961,7,54718,
109000,18211863,0,24961,7,54727,
109000,18211863,0,24961,7,54736,
109000,18211863,0,24961,7,54744,
109000,18211863,0,24961,7,54753,
109000,18211863,0,24961,7,54762,
109000,18211863,0,24961,7,54771,
109000,18211863,0,24961,7,54780,
109000,18211863,0,24961,7,54789,
109000,18211863,0,24961,7,54798,
109000,18211863,0,24961,7,54807,
109000,18211863,0,24961,7,54816,
109000,18211863,0,24961,7,54824,
109000,18211863,0,24961,7,54833,
109000,18211863,0,24961,7,54842,
109000,18211863,0,24961,7,54851,
109000,18211863,0,24961,7,54860,
109000,18211863,0,24961,7,54869,
109000,18211863,0,24961,7,54878,
109000,18211863,0,24961,7,54887,
109000,18211863,0,24961,7,54895,
109000,18211863,0,24961,7,54904,
109000,18211863,0,24961,7,54913,
109000,18211863,0,24961,7,54922,
109000,18211863,0,24961,7,54931,
109000,18211863,0,24961,7,54940,
109000,18211863,0,24961,7,54949,
109000,18211863,0,24961,7,54958,
109000,18211863,0,24961,7,54967,
109000,18211863,0,24961,7,54976,
109000,18211863,0,24961,7,54985,
109000,18211863,0,24961,7,54994,
109000,18211863,0,24961,7,55003,
109000,18211863,0,24961,7,55012,
109000,18211863,0,24961,7,55021,
109000,18211863,0,24961,7,55030,
109000,18211863,0,24961,7,55039,
109000,18211863,0,24961,7,55048,
109000,18211863,0,24961,7,55057,
109000,18211863,0,24961,7,55066,
109000,18211863,0,24961,7,55075,
109000,18211863,0,24961,7,55084,
109000,18211863,0,24961,7,55093,
109000,18211863,0,24961,7,55102,
109000,18211863,0,24961,7,55110,
109000,18211863,0,24961,7,55119,
109000,18211863,0,24961,7,55128,
109000,18211863,0,24961,7,55137,
109000,18211863,0,24961,7,55146,
109000,18211863,0,24961,7,55155,
109000,18211863,0,24961,7,55164,
109000,18211863,0,24961,7,55173,
109000,18211863,0,24961,7,55182,
109000,18211863,0,24961,7,55190,
109000,18211863,0,24961,7,55199,
109000,18211863,0,24961,7,55208,
109000,18211863,0,24961,7,55217,
109000,18211863,0,24961,7,55226,
109000,18211863,0,24961,7,55235,
109000,18211863,0,24961,7,55244,
109000,18211863,0,24961,7,55253,
109000,18211863,0,24961,7,55262,
109000,18211863,0,24961,7,55271,
109000,18211863,0,24961,7,55280,
109000,18211863,0,24961,7,55289,
109000,18211863,0,24961,7,55298,
109000,18211863,0,24961,7,55307,
109000,18211863,0,24961,7,55316,
109000,18211863,0,24961,7,55324,
109000,18211863,0,24961,7,55333,
109000,18211863,0,24961,7,55342,
109000,18211863,0,24961,7,55351,
109000,18211863,0,24961,7,55360,
109000,18211863,0,24961,7,55369,
109000,18211863,0,24961,7,55378,
109000,18211863,0,24961,7,55387,
109000,18211863,0,24961,7,55396,
109000,18211863,0,24961,7,55405,
109000,18211863,0,24961,7,55414,
109000,18211863,0,24961,7,55423,
109000,18211863,0,24961,7,55432,
109000,18211863,0,24961,7,55441,
109000,18211863,0,24961,7,55450,
109000,18211863,0,24961,7,55459,
109000,18211863,0,24961,7,55468,
109000,18211863,0,24961,7,55477,
109000,18211863,0,24961,7,55485,
109000,18211863,0,24961,7,55494,
109000,18211863,0,24961,7,55503,
109000,18211863,0,24961,7,55512,
109000,18211863,0,24961,7,55521,
109000,18211863,0,24961,7,55530,
109000,18211863,0,24961,7,55539,
109000,18211863,0,24961,7,55548,
109000,18211863,0,24961,7,55557,
109000,18211863,0,24961,7,55566,
109000,18211863,0,24961,7,55574,
109000,18211863,0,24961,7,55583,
109000,18211863,0,24961,7,55592,
109000,18211863,0,24961,7,55601,
109000,18211863,0,24961,7,55610,
109000,18211863,0,24961,7,55619,
109000,18211863,0,24961,7,55628,
109000,18211863,0,24961,7,55637,
109000,18211863,0,24961,7,55645,
109000,18211863,0,24961,7,55654,
109000,18211863,0,24961,7,55663,
109000,18211863,0,24961,7,55672,
109000,18211863,0,24961,7,55681,
109000,18211863,0,24961,7,55690,
109000,18211863,0,24961,7,55698,
109000,18211863,0,24961,7,55707,
109000,18211863,0,24961,7,55716,
109000,18211863,0,24961,7,55725,
109000,18211863,0,24961,7,55734,
109000,18211863,0,24961,7,55743,
109000,18211863,0,24961,7,55752,
109000,18211863,0,24961,7,55761,
109000,18211863,0,24961,7,55770,
109000,18211863,0,24961,7,55779,
109000,18211863,0,24961,7,55787,
109000,18211863,0,24961,7,55796,
109000,18211863,0,24961,7,55805,
109000,18211863,0,24961,7,55814,
109000,18211863,0,24961,7,55823,
109000,18211863,0,24961,7,55832,
109000,18211863,0,24961,7,55841,
109000,18211863,0,24961,7,55849,
109000,18211863,0,24961,7,55858,
109000,18211863,0,24961,7,55867,
109000,18211863,0,24961,7,55876,
109000,18211863,0,24961,7,55885,
109000,18211863,0,24961,7,55893,
109000,18211863,0,24961,7,55902,
109000,18211863,0,24961,7,55911,
109000,18211863,0,24961,7,55920,
109000,18211863,0,24961,7,55929,
109000,18211863,0,24961,7,55938,
109000,18211863,0,24961,7,55947,
109000,18211863,0,24961,7,55956,
109000,18211863,0,24961,7,55964,
109000,18211863,0,24961,7,55973,
109000,18211863,0,24961,7,55982,
109000,18211863,0,24961,7,55991,
109000,18211863,0,24961,7,56000,
109000,18211863,0,24961,7,56009,
109000,18211863,0,24961,7,56017,
109000,18211863,0,24961,7,56026,
109000,18211863,0,24961,7,56035,
109000,18211863,0,24961,7,56044,
109000,18211863,0,24961,7,56053,
109000,18211863,0,24961,7,56062,
109000,18211863,0,24961,7,56071,
109000,18211863,0,24961,7,56080,
109000,18211863,0,24961,7,56089,
109000,18211863,0,24961,7,56098,
109000,18211863,0,24961,7,56107,
109000,18211863,0,24961,7,56116,
109000,18211863,0,24961,7,56124,
109000,18211863,0,24961,7,56133,
109000,18211863,0,24961,7,56142,
109000,18211863,0,24961,7,56151,
109000,18211863,0,24961,7,56160,
109000,18211863,0,24961,7,56169,
109000,18211863,0,24961,7,56177,
109000,18211863,0,24961,7,56186,
109000,18211863,0,24961,7,56195,
109000,18211863,0,24961,7,56204,
109000,18211863,0,24961,7,56213,
109000,18211863,0,24961,7,56222,
109000,18211863,0,24961,7,56231,
109000,18211863,0,24961,7,56239,
109000,18211863,0,24961,7,56248,
109000,18211863,0,24961,7,56257,
109000,18211863,0,24961,7,56266,
109000,18211863,0,24961,7,56275,
109000,18211863,0,24961,7,56284,
109000,18211863,0,24961,7,56293,
109000,18211863,0,24961,7,56301,
109000,18211863,0,24961,7,56310,
109000,18211863,0,24961,7,56319,
109000,18211863,0,24961,7,56328,
109000,18211863,0,24961,7,56337,
109000,18211863,0,24961,7,56346,
109000,18211863,0,24961,7,56355,
109000,18211863,0,24961,7,56363,
109000,18211863,0,24961,7,56372,
